"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/04/2017","AQS","060371103","1","0.05","ppm","46","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/05/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/06/2017","AQS","060371103","1","0.044","ppm","41","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/07/2017","AQS","060371103","1","0.044","ppm","41","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/08/2017","AQS","060371103","1","0.041","ppm","38","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/09/2017","AQS","060371103","1","0.041","ppm","38","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/10/2017","AQS","060371103","1","0.037","ppm","34","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/11/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/12/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/13/2017","AQS","060371103","1","0.052","ppm","48","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/14/2017","AQS","060371103","1","0.053","ppm","49","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/15/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/16/2017","AQS","060371103","1","0.042","ppm","39","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/17/2017","AQS","060371103","1","0.039","ppm","36","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/18/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/19/2017","AQS","060371103","1","0.064","ppm","80","Los Angeles-North Main Street","14","82.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/20/2017","AQS","060371103","1","0.076","ppm","119","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/21/2017","AQS","060371103","1","0.068","ppm","93","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/22/2017","AQS","060371103","1","0.056","ppm","54","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/23/2017","AQS","060371103","1","0.059","ppm","64","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/24/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/25/2017","AQS","060371103","1","0.041","ppm","38","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/26/2017","AQS","060371103","1","0.04","ppm","37","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/27/2017","AQS","060371103","1","0.048","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/28/2017","AQS","060371103","1","0.056","ppm","54","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/29/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/30/2017","AQS","060371103","1","0.047","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/31/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/03/2017","AQS","060371103","1","0.072","ppm","105","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/04/2017","AQS","060371103","1","0.065","ppm","84","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/05/2017","AQS","060371103","1","0.049","ppm","45","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/07/2017","AQS","060371103","1","0.044","ppm","41","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/08/2017","AQS","060371103","1","0.043","ppm","40","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/09/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/10/2017","AQS","060371103","1","0.032","ppm","30","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/11/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/12/2017","AQS","060371103","1","0.039","ppm","36","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/13/2017","AQS","060371103","1","0.048","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/14/2017","AQS","060371103","1","0.059","ppm","64","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/15/2017","AQS","060371103","1","0.055","ppm","51","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/16/2017","AQS","060371103","1","0.066","ppm","87","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/17/2017","AQS","060371103","1","0.07","ppm","100","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/18/2017","AQS","060371103","1","0.059","ppm","64","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/19/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/20/2017","AQS","060371103","1","0.052","ppm","48","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/21/2017","AQS","060371103","1","0.047","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/22/2017","AQS","060371103","1","0.036","ppm","33","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/23/2017","AQS","060371103","1","0.041","ppm","38","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/24/2017","AQS","060371103","1","0.044","ppm","41","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/25/2017","AQS","060371103","1","0.061","ppm","71","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/26/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/27/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/28/2017","AQS","060371103","1","0.046","ppm","43","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/29/2017","AQS","060371103","1","0.047","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/30/2017","AQS","060371103","1","0.052","ppm","48","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/01/2017","AQS","060371103","1","0.055","ppm","51","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/02/2017","AQS","060371103","1","0.057","ppm","58","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/03/2017","AQS","060371103","1","0.063","ppm","77","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/04/2017","AQS","060371103","1","0.058","ppm","61","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/05/2017","AQS","060371103","1","0.048","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/06/2017","AQS","060371103","1","0.062","ppm","74","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/07/2017","AQS","060371103","1","0.078","ppm","126","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/08/2017","AQS","060371103","1","0.083","ppm","143","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/09/2017","AQS","060371103","1","0.063","ppm","77","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/10/2017","AQS","060371103","1","0.048","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/11/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/12/2017","AQS","060371103","1","0.034","ppm","31","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/13/2017","AQS","060371103","1","0.035","ppm","32","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/14/2017","AQS","060371103","1","0.039","ppm","36","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/15/2017","AQS","060371103","1","0.05","ppm","46","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/16/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/17/2017","AQS","060371103","1","0.04","ppm","37","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/18/2017","AQS","060371103","1","0.05","ppm","46","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/19/2017","AQS","060371103","1","0.049","ppm","45","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/20/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/21/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/22/2017","AQS","060371103","1","0.067","ppm","90","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/23/2017","AQS","060371103","1","0.061","ppm","71","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/24/2017","AQS","060371103","1","0.033","ppm","31","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/25/2017","AQS","060371103","1","0.036","ppm","33","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/26/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/27/2017","AQS","060371103","1","0.042","ppm","39","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/28/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/29/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/30/2017","AQS","060371103","1","0.051","ppm","47","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/31/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/01/2017","AQS","060371103","1","0.059","ppm","64","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/02/2017","AQS","060371103","1","0.058","ppm","61","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/03/2017","AQS","060371103","1","0.058","ppm","61","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/04/2017","AQS","060371103","1","0.042","ppm","39","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/05/2017","AQS","060371103","1","0.047","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/06/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/07/2017","AQS","060371103","1","0.05","ppm","46","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/09/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/10/2017","AQS","060371103","1","0.056","ppm","54","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/11/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/12/2017","AQS","060371103","1","0.066","ppm","87","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/13/2017","AQS","060371103","1","0.07","ppm","100","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/14/2017","AQS","060371103","1","0.047","ppm","44","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/15/2017","AQS","060371103","1","0.03","ppm","28","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/16/2017","AQS","060371103","1","0.038","ppm","35","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/17/2017","AQS","060371103","1","0.046","ppm","43","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/18/2017","AQS","060371103","1","0.041","ppm","38","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/19/2017","AQS","060371103","1","0.045","ppm","42","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/20/2017","AQS","060371103","1","0.049","ppm","45","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/21/2017","AQS","060371103","1","0.042","ppm","39","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/22/2017","AQS","060371103","1","0.042","ppm","39","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/24/2017","AQS","060371103","1","0.05","ppm","46","Los Angeles-North Main Street","13","76.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/25/2017","AQS","060371103","1","0.054","ppm","50","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/26/2017","AQS","060371103","1","0.065","ppm","84","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/27/2017","AQS","060371103","1","0.053","ppm","49","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/28/2017","AQS","060371103","1","0.061","ppm","71","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/29/2017","AQS","060371103","1","0.085","ppm","150","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/30/2017","AQS","060371103","1","0.078","ppm","126","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/31/2017","AQS","060371103","1","0.08","ppm","133","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/01/2017","AQS","060371103","1","0.079","ppm","129","Los Angeles-North Main Street","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
